Saguaro ID,Year,Height in Inches,Growth in Inches
3222,2009,7.25,0
4274,1983,42,5
4274,1984,47,4.5
4274,1985,51.5,4.5
4274,1986,56,5
4274,1987,61,3.25
4274,1988,64.25,4.125
4275,1983,52,4.5
4275,1984,56.5,3.5
4275,1985,60,3
4275,1986,63,4
4275,1987,67,2.875
4275,1988,69.875,3.125
4276,1983,67,6
4276,1984,73,6.5
4277,1983,26,2
4277,1984,28,2.5
4277,1985,30.5,0.5
4277,1986,31,4
4277,1987,35,3.375
4277,1988,38.375,2.375
4277,1989,40.75,3.625
4277,1990,44.375,4.375
4277,1991,48.75,2.375
4277,1992,51.125,4.875
4277,1993,56,3.25
4277,1994,59.25,4.75
4277,1995,64,4.75
4277,1996,68.75,4.25
4278,1983,25,3.5
4278,1984,28.5,-0.5
4279,1983,27,5
4279,1984,32,2
4279,1985,34,2
4279,1986,36,2.5
4279,1987,38.5,4.25
4279,1988,42.75,3.25
4279,1989,46,4.875
4279,1990,50.875,5.625
4279,1991,56.5,4.75
4279,1992,61.25,5.25
4279,1993,66.5,6.5
4280,1983,39,6
4280,1984,45,2
4280,1985,47,6
4280,1986,53,6
4280,1987,59,5.375
4280,1988,64.375,5.625
4281,1983,15,3
4281,1984,18,0.5
4282,1983,26,1
4282,1984,27,2
4282,1985,29,2
4282,1986,31,5.5
4282,1987,36.5,-0.125
4282,1988,36.375,2.625
4282,1989,39,2.75
4282,1990,41.75,3.5
4282,1991,45.25,3.25
4282,1992,48.5,5.375
4282,1993,53.875,3.25
4282,1994,57.125,5.125
4282,1995,62.25,4
4282,1996,66.25,5.75
4283,1983,26,2
4283,1984,28,2
4283,1985,30,2
4283,1986,32,2
4283,1987,34,3.125
4283,1988,37.125,3.125
4283,1989,40.25,4.25
4283,1990,44.5,3.75
4283,1991,48.25,2.625
4283,1992,50.875,2.875
4283,1993,53.75,2.25
4283,1994,56,4.125
4283,1995,60.125,1.995
4283,1996,62.12,2.755
4283,1997,64.875,2.375
4283,1998,67.25,3.25
4284,1979,15,0
4284,1983,25,6
4284,1984,31,3.5
4284,1985,34.5,4.5
4284,1986,39,6
4284,1987,45,4.5
4284,1988,49.5,6.125
4284,1989,55.625,6.25
4284,1990,61.875,5.375
4284,1991,67.25,6.75
4285,1983,50,8
4285,1984,58,6.5
4285,1985,64.5,6.5
4286,1983,14,4.5
4286,1984,18.5,0.5
4286,1985,19,3
4286,1986,22,4.5
4286,1987,26.5,2.25
4286,1988,28.75,4
4286,1989,32.75,4.25
4286,1990,37,5.5
4286,1991,42.5,3.875
4286,1992,46.375,5.375
4286,1993,51.75,5.25
4286,1994,57,5.625
4286,1995,62.625,3.755
4286,1996,66.38,5.12
4287,1983,31,4
4287,1984,35,5
4287,1985,40,4
4287,1986,44,5
4287,1987,49,7.75
4287,1988,56.75,4.5
4287,1989,61.25,6
4287,1990,67.25,5.75
4288,1979,6,1.5
4288,1983,9,3
4288,1984,12,0.5
4288,1985,12.5,0.5
4288,1986,13,2.5
4288,1987,15.5,1.5
4288,1988,17,1.625
4288,1989,18.625,1.25
4288,1990,19.875,3.375
4288,1991,23.25,1.375
4288,1992,24.625,2.125
4288,1993,26.75,3.25
4288,1994,30,4
4288,1995,34,3.75
4288,1996,37.75,3.5
4288,1997,41.25,2.75
4288,1998,44,2.875
4288,1999,46.875,2.125
4288,2000,49,3.25
4288,2001,52.25,2.75
4288,2002,55,2.75
4288,2003,57.75,2.5
4288,2004,60.25,1.5
4288,2005,61.75,1.25
4288,2006,63,4.25
4288,2007,67.25,3
4289,1979,3,0.5
4290,1983,22,4.5
4290,1984,26.5,3
4290,1985,29.5,1.5
4290,1986,31,4.5
4290,1987,35.5,4.875
4290,1988,40.375,3.5
4290,1989,43.875,4.125
4290,1990,48,4.5
4290,1991,52.5,3.75
4290,1992,56.25,5.125
4290,1993,61.375,5.125
4290,1994,66.5,6.5
4291,1983,32,3.5
4291,1984,35.5,3.5
4291,1985,39,4
4291,1986,43,7
4291,1987,50,3.75
4291,1988,53.75,5.5
4291,1989,59.25,4.125
4291,1990,63.375,5.375
4292,1979,10,3
4292,1983,16,4
4292,1984,20,0.5
4292,1985,20.5,0.5
4292,1986,21,2.5
4292,1987,23.5,-1.625
4292,1988,21.875,2.5
4292,1989,24.375,2.125
4292,1990,26.5,3.25
4292,1991,29.75,1.875
4292,1992,31.625,1.75
4292,1993,33.375,3.375
4292,1994,36.75,2.125
4292,1995,38.875,1.875
4292,1996,40.75,2.75
4292,1997,43.5,3.375
4292,1998,46.875,2.375
4292,1999,49.25,2.5
4292,2000,51.75,2.75
4292,2001,54.5,2.75
4292,2002,57.25,5.5
4292,2003,62.75,3
4292,2004,65.75,4.75
4293,1979,10,2
4293,1983,19,3
4293,1984,22,1.5
4294,1979,8,1.5
4294,1983,16,1
4294,1984,17,0
4294,1985,17,0
4294,1986,17,0
4294,1987,17,-0.875
4294,1988,16.125,0.125
4294,1989,16.25,0.25
4294,1990,16.5,1.375
4294,1991,17.875,1.375
4294,1992,19.25,1.25
4294,1993,20.5,0.625
4294,1994,21.125,1.125
4294,1995,22.25,1
4294,1996,23.25,2.5
4294,1997,25.75,1.5
4294,1998,27.25,2.125
4294,1999,29.375,1.875
4294,2000,31.25,2
4294,2001,33.25,1.75
4294,2002,35,2
4294,2003,37,2.5
4294,2004,39.5,2
4294,2005,41.5,2.5
4294,2006,44,2.75
4294,2007,46.75,3
4294,2008,49.75,3.5
4294,2009,53.25,3.5
4295,1979,6,-1
4295,1983,9,0
4295,1984,9,1
4296,1983,15,4
4296,1984,19,1.5
4296,1985,20.5,2.5
4296,1986,23,3.5
4296,1987,26.5,1.625
4296,1988,28.125,2.625
4296,1989,30.75,3.125
4296,1990,33.875,3.875
4296,1991,37.75,2.625
4296,1992,40.375,4.625
4296,1993,45,3.75
4296,1994,48.75,7
4296,1995,55.75,4.5
4296,1996,60.25,4.625
4296,1997,64.875,6.625
4297,1983,13,2.5
4297,1984,15.5,1
4298,1983,7,2
4298,1984,9,1
4298,1985,10,0
4298,1986,10,2.5
4298,1987,12.5,1.875
4298,1988,14.375,0.125
4298,1989,14.5,2.5
4298,1990,17,1.375
4298,1991,18.375,1.75
4298,1992,20.125,2.25
4298,1993,22.375,1.5
4298,1994,23.875,4
4298,1995,27.875,2.505
4298,1996,30.38,3.995
4298,1997,34.375,4
4298,1998,38.375,3.25
4298,1999,41.625,5.125
4298,2000,46.75,5
4298,2001,51.75,6.75
4298,2002,58.5,4
4298,2003,62.5,5.75
4299,1983,6,2.5
4299,1984,8.5,2
4299,1985,10.5,1.5
4299,1986,12,2.5
4299,1987,14.5,2
4299,1988,16.5,2.5
4299,1989,19,3.25
4299,1990,22.25,2.75
4299,1991,25,3.25
4299,1992,28.25,4.375
4299,1993,32.625,4.375
4299,1994,37,7.75
4299,1995,44.75,5.63
4299,1996,50.38,5.87
4299,1997,56.25,5.875
4299,1998,62.125,5.625
4300,1983,4,2.5
4300,1984,6.5,0
4300,1985,6.5,1
4300,1986,7.5,2
4300,1987,9.5,0.25
4300,1988,9.75,0.625
4300,1989,10.375,0.875
4300,1990,11.25,1.5
4300,1991,12.75,0.875
4300,1992,13.625,1.5
4300,1993,15.125,2.875
4300,1994,18,2.125
4300,1995,20.125,2.625
4300,1996,22.75,2.625
4300,1997,25.375,4
4300,1998,29.375,4.625
4300,1999,34,4.5
4300,2000,38.5,5
4300,2001,43.5,8.5
4300,2002,52,4.25
4300,2003,56.25,8.75
4301,1983,13,4
4301,1984,17,1
4301,1985,18,0
4301,1986,18,2
4301,1987,20,2.875
4301,1988,22.875,1.625
4301,1989,24.5,2.875
4301,1990,27.375,3.125
4301,1991,30.5,3.625
4301,1992,34.125,4.875
4301,1993,39,2.25
4301,1994,41.25,3.625
4301,1995,44.875,2.125
4301,1996,47,2.875
4301,1997,49.875,3
4301,1998,52.875,3
4301,1999,55.875,3.625
4301,2000,59.5,3.25
4301,2001,62.75,2
4301,2002,64.75,3.75
4301,2003,68.5,3
4302,1983,4,2
4302,1984,6,1.5
4302,1985,7.5,2
4302,1986,9.5,2.5
4302,1987,12,0.5
4302,1988,12.5,1
4302,1989,13.5,3.125
4302,1990,16.625,2.755
4302,1991,19.38,2.995
4302,1992,22.375,2
4302,1993,24.375,4.125
4302,1994,28.5,3.25
4302,1995,31.75,3.12
4302,1996,34.87,2.88
4302,1997,37.75,3.125
4302,1998,40.875,3.375
4302,1999,44.25,3.75
4302,2000,48,3
4302,2001,51,6
4302,2002,57,1.75
4302,2003,58.75,2
4302,2004,60.75,2.75
4302,2005,63.5,2
4302,2006,65.5,4.25
4303,1983,7,2.5
4303,1984,9.5,2
4303,1985,11.5,0
4303,1986,11.5,2
4303,1987,13.5,1.625
4303,1988,15.125,2.875
4303,1989,18,3.125
4303,1990,21.125,3.625
4303,1991,24.75,3.5
4303,1992,28.25,4.75
4303,1993,33,4.625
4303,1994,37.625,6
4303,1995,43.625,6.125
4303,1996,49.75,5.375
4303,1997,55.125,4.875
4303,1998,60,8.75
4304,1983,10,2.5
4304,1984,12.5,1
4304,1985,13.5,1.5
4304,1986,15,2.5
4304,1987,17.5,2.25
4304,1988,19.75,1.75
4304,1989,21.5,1.25
4304,1990,22.75,2.25
4304,1991,25,2
4304,1992,27,2.625
4304,1993,29.625,2.375
4304,1994,32,3.5
4304,1995,35.5,2
4304,1996,37.5,3.375
4304,1997,40.875,1.5
4304,1998,42.375,2.375
4304,1999,44.75,2.25
4304,2000,47,3
4304,2001,50,2.75
4304,2002,52.75,4
4304,2003,56.75,3
4304,2004,59.75,1.25
4304,2005,61,2.75
4304,2006,63.75,4.75
4305,1983,8,2
4305,1984,10,3
4305,1985,13,2
4305,1986,15,1.5
4305,1987,16.5,3.25
4305,1988,19.75,3
4305,1989,22.75,3.375
4305,1990,26.125,2.875
4305,1991,29,2.125
4305,1992,31.125,3.375
4305,1993,34.5,2.5
4305,1994,37,2.75
4305,1995,39.75,3.87
4305,1996,43.62,4.755
4305,1997,48.375,4
4305,1998,52.375,4.125
4305,1999,56.5,5.5
4305,2000,62,4
4305,2001,66,7
4306,1983,19,4
4306,1984,23,2
4306,1985,25,1
4306,1986,26,2.5
4306,1987,28.5,4.75
4306,1988,33.25,3.75
4306,1989,37,4.25
4306,1990,41.25,4.375
4306,1991,45.625,4.375
4306,1992,50,5.625
4306,1993,55.625,3.625
4306,1994,59.25,3.625
4306,1995,62.875,3.745
4306,1996,66.62,5.38
4307,1984,7.5,1
4307,1985,8.5,2
4307,1986,10.5,1
4307,1987,11.5,0.875
4307,1988,12.375,0.5
4307,1989,12.875,1.375
4307,1990,14.25,2.125
4307,1991,16.375,1.25
4307,1992,17.625,1.75
4307,1993,19.375,2.125
4307,1994,21.5,2.75
4307,1995,24.25,3.25
4307,1996,27.5,3.5
4307,1997,31,3.375
4307,1998,34.375,2.375
4307,1999,36.75,3
4307,2000,39.75,3.5
4307,2001,43.25,4.25
4307,2002,47.5,2.25
4307,2003,49.75,3.5
4307,2004,53.25,4.5
4307,2005,57.75,3.5
4307,2006,61.25,6.25
4307,2007,67.5,4
4308,1985,4,0.5
4308,1986,4.5,1
4308,1987,5.5,0.5
4308,1988,6,0.375
4308,1989,6.375,1.125
4308,1990,7.5,1.25
4308,1991,8.75,0.625
4308,1992,9.375,0.75
4308,1993,10.125,0.375
4308,1994,10.5,0.88
4308,1995,11.38,1.62
4308,1996,13,0.875
4308,1997,13.875,0.5
4308,1998,14.375,1.125
4308,1999,15.5,0.75
4308,2000,16.25,1.25
4308,2001,17.5,1
4308,2002,18.5,0.75
4308,2003,19.25,0.5
4308,2004,19.75,1.25
4308,2005,21,1.5
4308,2006,22.5,1
4308,2007,23.5,1.5
4308,2008,25,1.75
4308,2009,26.75,0.25
4309,1985,31,1
4309,1986,32,3.5
4309,1987,35.5,5.75
4309,1988,41.25,3
4309,1989,44.25,5.25
4309,1990,49.5,5.75
4309,1991,55.25,5
4309,1992,60.25,7.125
4309,1993,67.375,7.125
4310,1986,9,1.5
4310,1987,10.5,1
4310,1988,11.5,1.75
4310,1989,13.25,0.875
4310,1990,14.125,2.75
4310,1991,16.875,1.875
4310,1992,18.75,1.625
4310,1993,20.375,1.375
4310,1994,21.75,2.875
4310,1995,24.625,1.375
4310,1996,26,3.75
4310,1997,29.75,2.625
4310,1998,32.375,3.75
4310,1999,36.125,3.375
4310,2000,39.5,3.5
4310,2001,43,5.5
4310,2002,48.5,4.75
4310,2003,53.25,4.25
4310,2004,57.5,2.5
4310,2005,60,4.25
4310,2006,64.25,6.25
4311,1986,6,2.5
4312,1986,7,1.5
4312,1987,8.5,1.625
4312,1988,10.125,1
4312,1989,11.125,1.375
4312,1990,12.5,2.25
4312,1991,14.75,1.25
4312,1992,16,2.25
4312,1993,18.25,3.125
4312,1994,21.375,3.5
4312,1995,24.875,2.375
4312,1996,27.25,3.125
4312,1997,30.375,4.125
4312,1998,34.5,6
4312,1999,40.5,2.75
4312,2000,43.25,5.75
4312,2001,49,6.5
4312,2002,55.5,4.25
4312,2003,59.75,6.75
4313,1986,15,0.5
4313,1987,15.5,3.25
4313,1988,18.75,2
4313,1989,20.75,3
4313,1990,23.75,3.125
4313,1991,26.875,2.25
4313,1992,29.125,2.625
4313,1993,31.75,2.625
4313,1994,34.375,4.75
4313,1995,39.125,3.255
4313,1996,42.38,4.245
4313,1997,46.625,4.375
4313,1998,51,3.625
4313,1999,54.625,5.375
4313,2000,60,5.5
4313,2001,65.5,4
4314,1987,3,0.125
4314,1988,3.125,0.875
4314,1989,4,-0.375
4314,1990,3.625,0.25
4314,1991,3.875,-0.125
4314,1992,3.75,1
4314,1993,4.75,0.125
4314,1994,4.875,0.875
4314,1995,5.75,0.25
4315,1987,8.5,0.25
4316,1987,6,0.5
4316,1988,6.5,-0.125
4316,1989,6.375,1.125
4316,1990,7.5,-0.25
4316,1991,7.25,1
4316,1992,8.25,1.125
4316,1993,9.375,-0.25
4316,1994,9.125,1.255
4316,1995,10.38,0.74
4316,1996,11.12,1.38
4316,1997,12.5,0.5
4316,1998,13,1
4316,1999,14,0
4316,2000,14,1.25
4316,2001,15.25,1.75
4316,2002,17,0
4316,2003,17,1
4316,2004,18,-0.25
4316,2005,17.75,0.5
4316,2006,18.25,0.5
4316,2007,18.75,-0.5
4318,1987,10.5,1.375
4318,1988,11.875,0.75
4319,1987,7.5,2.375
4319,1988,9.875,3.625
4319,1989,13.5,2
4319,1990,15.5,4.625
4319,1991,20.125,2.125
4319,1992,22.25,3.125
4319,1993,25.375,4.125
4319,1994,29.5,5.125
4319,1995,34.625,5.375
4319,1996,40,4.25
4319,1997,44.25,5.75
4319,1998,50,6.125
4319,1999,56.125,6.125
4319,2000,62.25,6.25
4320,1987,10,1.875
4320,1988,11.875,1.75
4320,1989,13.625,2
4320,1990,15.625,2.25
4320,1991,17.875,1.625
4320,1992,19.5,1.875
4320,1993,21.375,1.875
4320,1994,23.25,4.25
4320,1995,27.5,2.25
4320,1996,29.75,4.75
4320,1997,34.5,3.5
4320,1998,38,2.75
4320,1999,40.75,2.75
4320,2000,43.5,3.25
4320,2001,46.75,3.75
4320,2002,50.5,3.5
4320,2003,54,4.75
4320,2004,58.75,3.75
4320,2005,62.5,5
4321,1987,5,0.5
4322,1987,7.5,0.25
4322,1988,7.75,1.25
4322,1989,9,0.625
4322,1990,9.625,1.375
4322,1991,11,0.25
4322,1992,11.25,1.25
4322,1993,12.5,0.5
4322,1994,13,1.5
4322,1995,14.5,2
4322,1996,16.5,1.375
4322,1997,17.875,1.75
4322,1998,19.625,1.5
4322,1999,21.125,4.625
4322,2000,25.75,1.25
4322,2001,27,3.5
4322,2002,30.5,4
4322,2003,34.5,3
4322,2004,37.5,2
4322,2005,39.5,3.75
4322,2006,43.25,6
4322,2007,49.25,5
4322,2008,54.25,5.75
4322,2009,60,4
4325,1987,10.5,1.25
4325,1988,11.75,1.5
4325,1989,13.25,1
4328,1988,6.375,-0.375
4328,1989,6,-0.5
4328,1990,5.5,-1.5
4330,1988,38.25,2.625
4330,1989,40.875,4.375
4330,1990,45.25,5.5
4330,1991,50.75,5.625
4330,1992,56.375,4
4330,1993,60.375,4.625
4330,1994,65,6.5
4331,1988,10,2.375
4331,1989,12.375,1.5
4331,1990,13.875,1.375
4331,1991,15.25,2.875
4331,1992,18.125,2.375
4331,1993,20.5,2.5
4331,1994,23,3.38
4331,1995,26.38,4.37
4331,1996,30.75,4
4331,1997,34.75,5
4331,1998,39.75,5
4331,1999,44.75,5.5
4331,2000,50.25,4.75
4331,2001,55,7.75
4331,2002,62.75,5
4332,1988,9,1.25
4332,1989,10.25,1.25
4332,1990,11.5,1.25
4332,1991,12.75,1.5
4332,1992,14.25,1
4332,1993,15.25,1.375
4332,1994,16.625,2.625
4332,1995,19.25,1
4332,1996,20.25,3
4332,1997,23.25,3.25
4332,1998,26.5,1.25
4332,1999,27.75,1.25
4332,2000,29,3.75
4332,2001,32.75,3
4332,2002,35.75,5
4332,2003,40.75,3
4332,2004,43.75,3.25
4332,2005,47,4.5
4332,2006,51.5,6
4332,2007,57.5,3.5
4332,2008,61,6
4332,2009,67,5
4333,1988,5.75,-3
4334,1988,8.875,0.5
4334,1989,9.375,0.125
4334,1990,9.5,1.75
4334,1991,11.25,0.5
4334,1992,11.75,2.125
4334,1993,13.875,3.125
4334,1994,17,1.38
4334,1995,18.38,2
4334,1996,20.38,3.12
4334,2000,31.5,2.25
4334,2001,33.75,3.75
4334,2002,37.5,3
4334,2003,40.5,3.75
4334,2004,44.25,4.25
4334,2005,48.5,5.75
4334,2006,54.25,6.75
4334,2007,61,6.5
4336,1989,13.375,1.375
4336,1990,14.75,2.625
4336,1991,17.375,1.875
4336,1992,19.25,4
4336,1993,23.25,3.625
4336,1994,26.875,5
4336,1995,31.875,3.245
4336,1996,35.12,5.505
4336,1997,40.625,5.125
4336,1998,45.75,5
4336,1999,50.75,7
4336,2000,57.75,5
4336,2001,62.75,6.5
4338,1983,16,4.5
4338,1984,20.5,3.5
4338,1985,24,3
4338,1986,27,3.5
4338,1987,30.5,5.5
4338,1988,36,4.5
4338,1989,40.5,3.8875
4338,1990,44.3875,5.6125
4338,1991,50,4.625
4338,1992,54.625,5.625
4338,1993,60.25,6.25
4338,1994,66.5,8
4339,1987,7,1.875
4339,1988,8.875,0.875
4339,1989,9.75,2
4339,1990,11.75,2.5
4339,1991,14.25,2.875
4339,1992,17.125,1.25
4339,1993,18.375,2
4339,1994,20.375,2.5
4339,1995,22.875,3.375
4339,1996,26.25,4.5
4339,1997,30.75,4
4339,1998,34.75,4.375
4339,1999,39.125,4.625
4339,2000,43.75,5.5
4339,2001,49.25,5.5
4339,2002,54.75,6.5
4339,2003,61.25,5.5
4339,2004,66.75,4.75
4340,1990,3.75,1
4340,1991,4.75,0.125
4340,1992,4.875,0.125
4340,1993,5,2.375
4340,1994,7.375,1.375
4340,1995,8.75,1
4340,1996,9.75,1.5
4340,1997,11.25,1.875
4340,1998,13.125,2.125
4340,1999,15.25,3.75
4340,2000,19,3.5
4340,2001,22.5,3.75
4340,2002,26.25,3.25
4340,2003,29.5,5.75
4340,2004,35.25,4.75
4340,2005,40,6.5
4340,2006,46.5,7
4340,2007,53.5,7
4340,2008,60.5,5.75
4340,2009,66.25,3.25
4341,1990,8.125,1.625
4341,1991,9.75,-0.25
4341,1992,9.5,1.75
4341,1993,11.25,0.75
4341,1994,12,1.375
4341,1995,13.375,1.245
4341,1996,14.62,1.88
4341,1997,16.5,0.5
4341,1998,17,1.75
4341,1999,18.75,1
4341,2000,19.75,2.5
4341,2001,22.25,2.25
4341,2002,24.5,2
4341,2003,26.5,2.5
4341,2004,29,1.25
4341,2005,30.25,2.75
4341,2006,33,3
4341,2007,36,2.5
4341,2008,38.5,3.75
4341,2009,42.25,3.25
4342,1990,11.25,0.75
4342,1991,12,0.75
4342,1992,12.75,0.5
4342,1993,13.25,0
4342,1994,13.25,1.13
4342,2005,26,1
4342,2006,27,3
4342,2007,30,2
4342,2008,32,4.5
4342,2009,36.5,6
4343,1990,16.5,5.25
4343,1991,21.75,3.5
4343,1992,25.25,4.125
4343,1993,29.375,3.875
4343,1994,33.25,6
4343,1995,39.25,5.25
4343,1996,44.5,4.5
4343,1997,49,5.25
4343,1998,54.25,3.375
4343,1999,57.625,6.875
4343,2000,64.5,7
4344,1991,6.5,0.375
4344,1992,6.875,1
4344,1993,7.875,0.625
4344,1994,8.5,0.625
4344,1995,9.125,0.625
4344,1996,9.75,2.625
4344,1997,12.375,-0.25
4344,1998,12.125,1.375
4344,1999,13.5,1.75
4344,2000,15.25,2
4344,2001,17.25,1
4344,2002,18.25,1.5
4344,2003,19.75,1.5
4344,2004,21.25,2
4344,2005,23.25,2.5
4344,2006,25.75,3.25
4344,2007,29,2.5
4344,2008,31.5,2.75
4344,2009,34.25,2
4345,1991,9.75,0.875
4345,1992,10.625,0.5
4345,1993,11.125,0.75
4345,1994,11.875,1.125
4345,1995,13,1.25
4345,1996,14.25,1.875
4345,1997,16.125,2
4345,1998,18.125,0.875
4345,2003,7.5,2
4345,2004,9.5,1.25
4345,2005,10.75,2.75
4345,2006,13.5,1.75
4345,2007,15.25,1.75
4345,2008,17,2.75
4345,2009,19.75,1.5
4346,1991,3.875,0.75
4346,1992,4.625,0.125
4346,1993,4.75,1.375
4346,1994,6.125,1.375
4346,1995,7.5,0.75
4346,1996,8.25,2.375
4346,1997,10.625,2.25
4346,1998,12.875,1.875
4346,1999,14.75,3
4346,2000,17.75,2
4346,2001,19.75,3.5
4346,2002,23.25,3.25
4346,2003,26.5,3.75
4346,2004,30.25,2.25
4346,2005,32.5,4
4346,2006,36.5,3
4346,2007,39.5,7.75
4346,2008,47.25,5.25
4346,2009,52.5,3.25
4347,1991,2.125,0.375
4347,1992,2.5,0.25
4347,1993,2.75,0.875
4347,1994,3.625,0.625
4347,1995,4.25,0.25
4347,1996,4.5,1.125
4347,1997,5.625,0.625
4347,1998,6.25,0.625
4347,1999,6.875,0.625
4347,2000,7.5,0.75
4347,2001,8.25,1
4347,2002,9.25,1
4347,2003,10.25,0.75
4347,2004,11,-0.5
4347,2005,10.5,0
4347,2006,10.5,-0.5
4347,2007,10,-0.25
4347,2008,9.75,1.25
4347,2009,11,0.25
4348,1991,1.375,0
4350,1991,11.125,-0.125
4350,1992,11,1.25
4350,1993,12.25,1.125
4350,1994,13.375,1.625
4350,1995,15,2.25
4350,1996,17.25,0.625
4350,1997,17.875,1.125
4350,1998,19,1.25
4350,1999,20.25,2.25
4350,2000,22.5,2.25
4350,2001,24.75,2.5
4350,2002,27.25,1
4350,2003,28.25,2.25
4350,2004,30.5,4
4350,2005,34.5,3
4350,2006,37.5,3
4350,2007,40.5,4.75
4350,2008,45.25,4.25
4350,2009,49.5,4
4351,1992,6.5,1.25
4351,1993,7.75,0.5
4351,1994,8.25,0.5
4351,1995,8.75,-0.5
4351,1996,8.25,2.5
4351,1997,10.75,0.25
4351,1998,11,1
4351,1999,12,0.25
4354,1993,4.625,1.125
4354,1994,5.75,1
4354,1995,6.75,0.87
4354,1996,7.62,1.755
4354,1997,9.375,1.375
4354,1998,10.75,2.25
4354,1999,13,0.75
4354,2000,13.75,3.25
4354,2001,17,2.5
4354,2002,19.5,2.25
4354,2003,21.75,3.75
4354,2004,25.5,3
4354,2005,28.5,6
4354,2006,34.5,4
4354,2007,38.5,7.5
4354,2008,46,5.5
4354,2009,51.5,6.5
4355,1993,3.375,0.625
4355,1994,4,0.25
4355,1995,4.25,0.13
4355,1996,4.38,0.62
4355,1997,5,0.125
4355,1998,5.125,0.5
4355,1999,5.625,0.875
4355,2000,6.5,1
4355,2001,7.5,1.25
4355,2002,8.75,0.25
4355,2003,9,0.5
4355,2004,9.5,0.25
4355,2005,9.75,0
4355,2006,9.75,1.25
4355,2007,11,1.25
4355,2008,12.25,1.25
4355,2009,13.5,0.75
4356,1993,5.375,0.375
4356,1994,5.75,2
4356,1995,7.75,0.25
4356,1996,8,1.125
4356,1997,9.125,1.625
4356,1998,10.75,1.375
4356,1999,12.125,1.875
4356,2000,14,2.25
4356,2001,16.25,2.75
4356,2002,19,1.5
4356,2003,20.5,2.75
4356,2004,23.25,2.25
4356,2005,25.5,2.5
4356,2006,28,2
4356,2007,30,3.75
4356,2008,33.75,3.75
4356,2009,37.5,3.25
4358,1993,2.25,0
4358,1994,2.25,0.625
4358,1995,2.875,-0.875
4359,1994,3.875,1
4359,1995,4.875,0.125
4359,1996,5,0
4359,1997,5,0.75
4359,1998,5.75,1.25
4359,1999,7,1.5
4359,2000,8.5,0.5
4359,2001,9,1.25
4359,2002,10.25,-0.25
4359,2003,10,1.5
4359,2004,11.5,0
4359,2005,11.5,0.25
4360,1994,16,-0.375
4360,1995,15.625,0.625
4360,1996,16.25,0
4360,1997,16.25,0.375
4360,1998,16.625,-1.125
4361,1994,6.625,0.755
4361,1995,7.38,1.87
4361,1996,9.25,1.125
4361,1997,10.375,0.75
4361,1998,11.125,1.5
4361,1999,12.625,1.125
4361,2000,13.75,1.75
4361,2001,15.5,2.5
4361,2002,18,2.5
4361,2003,20.5,2
4361,2004,22.5,2
4361,2005,24.5,3
4361,2006,27.5,3.25
4361,2007,30.75,2.75
4361,2008,33.5,3.5
4361,2009,37,2.25
4362,1994,6.25,1.5
4362,1995,7.75,0.53
4362,1996,8.28,1.47
4362,1997,9.75,1.125
4362,1998,10.875,0.25
4362,1999,11.125,3.125
4362,2000,14.25,1.25
4362,2001,15.5,1.25
4362,2002,16.75,1
4362,2003,17.75,2.25
4362,2004,20,3
4362,2005,23,2.25
4362,2006,25.25,1.25
4362,2007,26.5,3.75
4362,2008,30.25,4.75
4362,2009,35,2
4363,1994,5.5,1.5
4363,1995,7,1
4363,1996,8,1.25
4363,1997,9.25,0.75
4363,1998,10,2
4363,1999,12,1.25
4363,2000,13.25,2.5
4363,2001,15.75,1.25
4363,2002,17,1
4363,2003,18,2.25
4363,2004,20.25,2.5
4363,2005,22.75,1.25
4363,2006,24,2.5
4363,2007,26.5,3
4363,2008,29.5,4.75
4363,2009,34.25,2.75
4364,1994,4,1.5
4364,1995,5.5,0.75
4364,1996,6.25,1.625
4364,1997,7.875,1.625
4364,1998,9.5,1.5
4364,1999,11,1.75
4364,2000,12.75,1.75
4364,2001,14.5,2
4364,2002,16.5,1
4364,2003,17.5,3.25
4364,2004,20.75,0.75
4364,2005,21.5,3
4364,2006,24.5,2.5
4364,2007,27,3.75
4364,2008,30.75,3
4364,2009,33.75,3.5
4365,1994,7.125,0.75
4365,1995,7.875,1.625
4365,1996,9.5,1.125
4365,1997,10.625,0.625
4365,1998,11.25,1.75
4365,1999,13,0.5
4365,2000,13.5,1
4365,2001,14.5,1.75
4365,2002,16.25,-0.5
4365,2003,15.75,1.5
4365,2004,17.25,1
4365,2005,18.25,2
4365,2006,20.25,2.75
4365,2007,23,1.5
4365,2008,24.5,2.5
4365,2009,27,2
4366,1995,6.5,1.12
4366,1996,7.62,1.505
4366,1997,9.125,1.75
4366,1998,10.875,1.625
4366,1999,12.5,1.5
4366,2000,14,1.5
4366,2001,15.5,0.75
4366,2002,16.25,2.25
4366,2003,18.5,1.25
4366,2004,19.75,2.25
4366,2005,22,2.25
4366,2006,24.25,2.75
4366,2007,27,3.25
4366,2008,30.25,3.5
4366,2009,33.75,2
4367,1995,10.25,1
4367,1996,11.25,0.25
4367,1997,11.5,0.125
4367,1998,11.625,0.125
4368,1996,2.87,0.505
4369,1997,5.875,0.5
4369,1998,6.375,-4.625
4370,1997,2.75,1.125
4370,1998,3.875,0
4370,1999,3.875,-0.625
4371,1997,4.75,-0.5
4371,1998,4.25,0.25
4371,1999,4.5,0.375
4371,2000,4.875,0.625
4371,2001,5.5,0.75
